#! FIELDS idx_phi idx_psi ves1.coeffs ves1.aux_coeffs index
#! SET time 0.000000
#! SET iteration  0
#! SET type LinearBasisSet
#! SET ndimensions  2
#! SET ncoeffs_total  99
#! SET shape_phi  11
#! SET shape_psi  9
       0       0         0.0000000000000000e+00         0.0000000000000000e+00       0
       1       0         0.0000000000000000e+00         0.0000000000000000e+00       1
       2       0         0.0000000000000000e+00         0.0000000000000000e+00       2
       3       0         0.0000000000000000e+00         0.0000000000000000e+00       3
       4       0         0.0000000000000000e+00         0.0000000000000000e+00       4
       5       0         0.0000000000000000e+00         0.0000000000000000e+00       5
       6       0         0.0000000000000000e+00         0.0000000000000000e+00       6
       7       0         0.0000000000000000e+00         0.0000000000000000e+00       7
       8       0         0.0000000000000000e+00         0.0000000000000000e+00       8
       9       0         0.0000000000000000e+00         0.0000000000000000e+00       9
      10       0         0.0000000000000000e+00         0.0000000000000000e+00      10
       0       1         0.0000000000000000e+00         0.0000000000000000e+00      11
       1       1         0.0000000000000000e+00         0.0000000000000000e+00      12
       2       1         0.0000000000000000e+00         0.0000000000000000e+00      13
       3       1         0.0000000000000000e+00         0.0000000000000000e+00      14
       4       1         0.0000000000000000e+00         0.0000000000000000e+00      15
       5       1         0.0000000000000000e+00         0.0000000000000000e+00      16
       6       1         0.0000000000000000e+00         0.0000000000000000e+00      17
       7       1         0.0000000000000000e+00         0.0000000000000000e+00      18
       8       1         0.0000000000000000e+00         0.0000000000000000e+00      19
       9       1         0.0000000000000000e+00         0.0000000000000000e+00      20
      10       1         0.0000000000000000e+00         0.0000000000000000e+00      21
       0       2         0.0000000000000000e+00         0.0000000000000000e+00      22
       1       2         0.0000000000000000e+00         0.0000000000000000e+00      23
       2       2         0.0000000000000000e+00         0.0000000000000000e+00      24
       3       2         0.0000000000000000e+00         0.0000000000000000e+00      25
       4       2         0.0000000000000000e+00         0.0000000000000000e+00      26
       5       2         0.0000000000000000e+00         0.0000000000000000e+00      27
       6       2         0.0000000000000000e+00         0.0000000000000000e+00      28
       7       2         0.0000000000000000e+00         0.0000000000000000e+00      29
       8       2         0.0000000000000000e+00         0.0000000000000000e+00      30
       9       2         0.0000000000000000e+00         0.0000000000000000e+00      31
      10       2         0.0000000000000000e+00         0.0000000000000000e+00      32
       0       3         0.0000000000000000e+00         0.0000000000000000e+00      33
       1       3         0.0000000000000000e+00         0.0000000000000000e+00      34
       2       3         0.0000000000000000e+00         0.0000000000000000e+00      35
       3       3         0.0000000000000000e+00         0.0000000000000000e+00      36
       4       3         0.0000000000000000e+00         0.0000000000000000e+00      37
       5       3         0.0000000000000000e+00         0.0000000000000000e+00      38
       6       3         0.0000000000000000e+00         0.0000000000000000e+00      39
       7       3         0.0000000000000000e+00         0.0000000000000000e+00      40
       8       3         0.0000000000000000e+00         0.0000000000000000e+00      41
       9       3         0.0000000000000000e+00         0.0000000000000000e+00      42
      10       3         0.0000000000000000e+00         0.0000000000000000e+00      43
       0       4         0.0000000000000000e+00         0.0000000000000000e+00      44
       1       4         0.0000000000000000e+00         0.0000000000000000e+00      45
       2       4         0.0000000000000000e+00         0.0000000000000000e+00      46
       3       4         0.0000000000000000e+00         0.0000000000000000e+00      47
       4       4         0.0000000000000000e+00         0.0000000000000000e+00      48
       5       4         0.0000000000000000e+00         0.0000000000000000e+00      49
       6       4         0.0000000000000000e+00         0.0000000000000000e+00      50
       7       4         0.0000000000000000e+00         0.0000000000000000e+00      51
       8       4         0.0000000000000000e+00         0.0000000000000000e+00      52
       9       4         0.0000000000000000e+00         0.0000000000000000e+00      53
      10       4         0.0000000000000000e+00         0.0000000000000000e+00      54
       0       5         0.0000000000000000e+00         0.0000000000000000e+00      55
       1       5         0.0000000000000000e+00         0.0000000000000000e+00      56
       2       5         0.0000000000000000e+00         0.0000000000000000e+00      57
       3       5         0.0000000000000000e+00         0.0000000000000000e+00      58
       4       5         0.0000000000000000e+00         0.0000000000000000e+00      59
       5       5         0.0000000000000000e+00         0.0000000000000000e+00      60
       6       5         0.0000000000000000e+00         0.0000000000000000e+00      61
       7       5         0.0000000000000000e+00         0.0000000000000000e+00      62
       8       5         0.0000000000000000e+00         0.0000000000000000e+00      63
       9       5         0.0000000000000000e+00         0.0000000000000000e+00      64
      10       5         0.0000000000000000e+00         0.0000000000000000e+00      65
       0       6         0.0000000000000000e+00         0.0000000000000000e+00      66
       1       6         0.0000000000000000e+00         0.0000000000000000e+00      67
       2       6         0.0000000000000000e+00         0.0000000000000000e+00      68
       3       6         0.0000000000000000e+00         0.0000000000000000e+00      69
       4       6         0.0000000000000000e+00         0.0000000000000000e+00      70
       5       6         0.0000000000000000e+00         0.0000000000000000e+00      71
       6       6         0.0000000000000000e+00         0.0000000000000000e+00      72
       7       6         0.0000000000000000e+00         0.0000000000000000e+00      73
       8       6         0.0000000000000000e+00         0.0000000000000000e+00      74
       9       6         0.0000000000000000e+00         0.0000000000000000e+00      75
      10       6         0.0000000000000000e+00         0.0000000000000000e+00      76
       0       7         0.0000000000000000e+00         0.0000000000000000e+00      77
       1       7         0.0000000000000000e+00         0.0000000000000000e+00      78
       2       7         0.0000000000000000e+00         0.0000000000000000e+00      79
       3       7         0.0000000000000000e+00         0.0000000000000000e+00      80
       4       7         0.0000000000000000e+00         0.0000000000000000e+00      81
       5       7         0.0000000000000000e+00         0.0000000000000000e+00      82
       6       7         0.0000000000000000e+00         0.0000000000000000e+00      83
       7       7         0.0000000000000000e+00         0.0000000000000000e+00      84
       8       7         0.0000000000000000e+00         0.0000000000000000e+00      85
       9       7         0.0000000000000000e+00         0.0000000000000000e+00      86
      10       7         0.0000000000000000e+00         0.0000000000000000e+00      87
       0       8         0.0000000000000000e+00         0.0000000000000000e+00      88
       1       8         0.0000000000000000e+00         0.0000000000000000e+00      89
       2       8         0.0000000000000000e+00         0.0000000000000000e+00      90
       3       8         0.0000000000000000e+00         0.0000000000000000e+00      91
       4       8         0.0000000000000000e+00         0.0000000000000000e+00      92
       5       8         0.0000000000000000e+00         0.0000000000000000e+00      93
       6       8         0.0000000000000000e+00         0.0000000000000000e+00      94
       7       8         0.0000000000000000e+00         0.0000000000000000e+00      95
       8       8         0.0000000000000000e+00         0.0000000000000000e+00      96
       9       8         0.0000000000000000e+00         0.0000000000000000e+00      97
      10       8         0.0000000000000000e+00         0.0000000000000000e+00      98
#!-------------------


